person,project,time_start,time_end,duration
Gandalf,Project b,2011-02-17T22:47:25Z,2011-02-18T06:47:25Z,8
Gandalf,Project b,2011-02-24T09:02:17Z,2011-02-24T17:02:17Z,8
Gandalf,Project c,2011-03-04T15:21:24Z,2011-03-04T23:21:24Z,8
Gandalf,Project b,2011-03-05T13:23:31Z,2011-03-05T21:23:31Z,8
Gandalf,Project b,2011-03-06T11:25:39Z,2011-03-06T19:25:39Z,8
Gandalf,Project c,2011-03-11T01:36:16Z,2011-03-11T09:36:16Z,8
Gandalf,Project c,2011-03-12T21:40:30Z,2011-03-13T05:40:30Z,8
Gandalf,Project c,2011-03-15T15:46:53Z,2011-03-15T23:46:53Z,8
Gandalf,Project c,2011-03-16T13:49:00Z,2011-03-16T21:49:00Z,8
Gandalf,Project c,2011-03-17T11:51:07Z,2011-03-17T15:51:07Z,4
Gandalf,Project b,2011-03-17T15:31:29Z,2011-03-17T19:31:29Z,4
Gandalf,Project c,2011-03-18T09:53:15Z,2011-03-18T17:53:15Z,8
Gandalf,Project a,2011-03-19T07:55:22Z,2011-03-19T11:55:22Z,4
Gandalf,Project c,2011-03-23T03:44:13Z,2011-03-23T07:44:13Z,4
Gandalf,Project c,2011-03-25T18:10:14Z,2011-03-26T02:10:14Z,8
Gandalf,Project c,2011-03-28T12:16:36Z,2011-03-28T20:16:36Z,8
Gandalf,Project c,2011-03-29T10:18:44Z,2011-03-29T18:18:44Z,8
Gandalf,Project c,2011-04-01T04:25:06Z,2011-04-01T12:25:06Z,8
Gandalf,Project c,2011-04-03T22:31:28Z,2011-04-04T02:31:28Z,4
Gandalf,Project c,2011-04-04T02:11:49Z,2011-04-04T04:11:49Z,2
Gandalf,Project c,2011-04-04T20:33:35Z,2011-04-04T21:33:35Z,1
Gandalf,Project c,2011-04-05T00:13:57Z,2011-04-05T02:13:57Z,2
Gandalf,Project b,2011-04-06T20:18:12Z,2011-04-07T00:18:12Z,4
Gandalf,Project c,2011-04-10T08:46:20Z,2011-04-10T16:46:20Z,8
Gandalf,Project c,2011-04-11T06:48:27Z,2011-04-11T07:48:27Z,1
Gandalf,Project c,2011-04-11T11:23:54Z,2011-04-11T15:23:54Z,4
Gandalf,Project b,2011-04-11T16:54:26Z,2011-04-11T18:54:26Z,2
Gandalf,Project c,2011-04-16T20:51:22Z,2011-04-16T22:51:22Z,2
Gandalf,Project b,2011-04-18T15:05:27Z,2011-04-18T23:05:27Z,8
Gandalf,Project c,2011-04-19T13:07:34Z,2011-04-19T17:07:34Z,4
Gandalf,Project c,2011-04-19T16:47:55Z,2011-04-19T20:47:55Z,4
Gandalf,Project c,2011-04-20T11:09:41Z,2011-04-20T12:09:41Z,1
Gandalf,Project b,2011-04-20T11:09:41Z,2011-04-20T19:09:41Z,8
Gandalf,Project b,2011-04-24T04:13:16Z,2011-04-24T08:13:16Z,4
Gandalf,Project c,2011-04-24T07:53:37Z,2011-04-24T10:53:37Z,3
Gandalf,Project c,2011-05-12T12:00:39Z,2011-05-12T20:00:39Z,8
Gandalf,Project c,2011-05-15T06:07:01Z,2011-05-15T14:07:01Z,8
Gandalf,Project c,2011-05-20T18:19:46Z,2011-05-21T02:19:46Z,8
Gandalf,Project c,2011-05-21T16:21:53Z,2011-05-22T00:21:53Z,8
Gandalf,Project b,2011-05-21T20:43:33Z,2011-05-21T22:58:33Z,3
Gandalf,Project c,2011-05-22T14:24:00Z,2011-05-22T22:24:00Z,8
Gandalf,Project b,2011-05-25T08:30:23Z,2011-05-25T16:30:23Z,8
Gandalf,Project c,2011-05-27T04:34:37Z,2011-05-27T12:34:37Z,8
Gandalf,Project b,2011-05-29T00:38:52Z,2011-05-29T08:38:52Z,8
Gandalf,Project b,2011-06-01T16:47:22Z,2011-06-02T00:47:22Z,8
Gandalf,Project b,2011-06-03T12:51:37Z,2011-06-03T20:51:37Z,8
Gandalf,Project b,2011-06-04T10:53:44Z,2011-06-04T18:53:44Z,8
Gandalf,Project b,2011-06-09T23:06:29Z,2011-06-10T07:06:29Z,8
Gandalf,Project b,2011-06-10T21:08:36Z,2011-06-11T05:08:36Z,8
Gandalf,Project b,2011-06-14T13:17:06Z,2011-06-14T21:17:06Z,8
Gandalf,Project b,2011-06-15T11:19:13Z,2011-06-15T19:19:13Z,8
Gandalf,Project b,2011-06-16T09:21:20Z,2011-06-16T13:21:20Z,4
Gandalf,Project c,2011-06-16T13:01:42Z,2011-06-16T17:01:42Z,4
Gandalf,Project c,2011-06-20T01:29:50Z,2011-06-20T05:29:50Z,4
Gandalf,Project c,2011-06-20T05:10:11Z,2011-06-20T09:10:11Z,4
Gandalf,Project c,2011-06-28T07:48:57Z,2011-06-28T15:48:57Z,8
Gandalf,Project c,2011-06-30T03:53:11Z,2011-06-30T07:53:11Z,4
Gandalf,Project c,2011-06-30T07:33:33Z,2011-06-30T11:33:33Z,4
Gandalf,Project b,2011-07-03T23:42:02Z,2011-07-04T03:42:02Z,4
Gandalf,Project b,2011-07-04T18:03:48Z,2011-07-05T02:03:48Z,8
Gandalf,Project c,2011-07-05T16:05:56Z,2011-07-05T20:05:56Z,4
Gandalf,Project b,2011-07-05T19:46:17Z,2011-07-05T23:46:17Z,4
Gandalf,Project b,2011-07-09T11:54:47Z,2011-07-09T13:54:47Z,2
Gandalf,Project b,2011-07-09T13:44:57Z,2011-07-09T15:44:57Z,2
Gandalf,Project c,2011-07-10T06:16:33Z,2011-07-10T10:16:33Z,4
Gandalf,Project b,2011-07-10T09:56:54Z,2011-07-10T13:56:54Z,4
Gandalf,Project b,2011-07-12T04:10:58Z,2011-07-12T10:10:58Z,6
Gandalf,Project b,2011-07-15T18:29:17Z,2011-07-16T02:29:17Z,8
Gandalf,Project c,2011-07-16T15:36:19Z,2011-07-16T17:36:19Z,2
Gandalf,Project c,2011-07-16T17:26:30Z,2011-07-16T19:26:30Z,2
Gandalf,Project b,2011-07-17T14:33:32Z,2011-07-17T22:33:32Z,8
Gandalf,Project b,2011-07-18T12:35:39Z,2011-07-18T20:35:39Z,8
Gandalf,Project b,2011-07-24T00:48:24Z,2011-07-24T08:48:24Z,8
Gandalf,Project c,2011-07-25T05:43:41Z,2011-07-25T06:43:41Z,1
Gandalf,Project b,2011-07-28T14:59:01Z,2011-07-28T18:59:01Z,4
Gandalf,Project b,2011-07-29T13:01:08Z,2011-07-29T17:01:08Z,4
Gandalf,Project c,2011-07-29T13:01:08Z,2011-07-29T15:01:08Z,2
Gandalf,Project c,2011-07-29T16:41:30Z,2011-07-29T20:41:30Z,4
Gandalf,Project b,2011-07-30T11:03:16Z,2011-07-30T15:03:16Z,4
Gandalf,Project c,2011-08-04T01:13:53Z,2011-08-04T09:13:53Z,8
Gandalf,Project b,2011-08-10T15:09:06Z,2011-08-10T17:09:06Z,2
Gandalf,Project c,2011-08-11T08:35:47Z,2011-08-11T14:35:47Z,6
Gandalf,Project b,2011-08-11T15:56:29Z,2011-08-11T16:56:29Z,1
Gandalf,Project b,2011-08-12T06:37:54Z,2011-08-12T10:37:54Z,4
Gandalf,Project c,2011-08-13T04:40:01Z,2011-08-13T08:40:01Z,4
Gandalf,Project c,2011-08-13T09:15:28Z,2011-08-13T13:15:28Z,4
Gandalf,Project b,2011-08-14T02:42:09Z,2011-08-14T06:42:09Z,4
Gandalf,Project c,2011-08-14T02:42:09Z,2011-08-14T08:42:09Z,6
Gandalf,Project c,2011-08-18T22:23:18Z,2011-08-19T02:23:18Z,4
Gandalf,Project a,2011-08-19T16:45:04Z,2011-08-19T20:45:04Z,4
Gandalf,Project c,2011-08-23T08:53:34Z,2011-08-23T16:53:34Z,8
Gandalf,Project c,2011-08-24T06:55:41Z,2011-08-24T08:55:41Z,2
Gandalf,Project c,2011-08-24T08:45:52Z,2011-08-24T10:45:52Z,2
Gandalf,Project b,2011-08-24T10:36:02Z,2011-08-24T16:36:02Z,6
Gandalf,Project c,2011-08-30T17:10:33Z,2011-08-30T19:10:33Z,2
Gandalf,Project b,2011-08-31T15:12:40Z,2011-08-31T23:12:40Z,8
Gandalf,Project c,2011-09-01T13:14:48Z,2011-09-01T21:14:48Z,8
Gandalf,Project c,2011-09-02T11:16:55Z,2011-09-02T19:16:55Z,8
Gandalf,Project b,2011-09-05T06:18:22Z,2011-09-05T08:18:22Z,2
Gandalf,Project c,2011-09-05T09:03:38Z,2011-09-05T13:03:38Z,4
Gandalf,Project b,2011-09-05T16:24:21Z,2011-09-05T18:24:21Z,2
Gandalf,Project c,2011-09-06T02:30:19Z,2011-09-06T04:30:19Z,2
Gandalf,Project c,2011-09-06T07:05:46Z,2011-09-06T11:05:46Z,4
Gandalf,Project c,2011-09-07T00:32:27Z,2011-09-07T04:32:27Z,4
Gandalf,Project b,2011-09-08T00:24:45Z,2011-09-08T02:24:45Z,2
Gandalf,Project c,2011-09-08T21:31:47Z,2011-09-09T05:31:47Z,8
Gandalf,Project c,2011-09-11T15:38:09Z,2011-09-11T23:38:09Z,8
Gandalf,Project c,2011-09-12T13:40:16Z,2011-09-12T15:40:16Z,2
Gandalf,Project c,2011-09-13T11:42:24Z,2011-09-13T19:42:24Z,8
Gandalf,Project c,2011-09-14T09:44:31Z,2011-09-14T17:44:31Z,8
Gandalf,Project b,2011-09-14T13:24:52Z,2011-09-14T15:24:52Z,2
Gandalf,Project a,2011-09-15T07:46:39Z,2011-09-15T09:46:39Z,2
Gandalf,Project c,2011-09-15T13:17:10Z,2011-09-15T14:17:10Z,1
Gandalf,Project b,2011-09-18T07:23:33Z,2011-09-18T08:23:33Z,1
Gandalf,Project b,2011-09-18T08:18:38Z,2011-09-18T09:18:38Z,1
Gandalf,Project b,2011-09-19T03:35:29Z,2011-09-19T07:35:29Z,4
Gandalf,Project c,2011-09-20T19:59:23Z,2011-09-20T21:59:23Z,2
Gandalf,Project c,2011-09-20T21:49:34Z,2011-09-20T23:49:34Z,2
Gandalf,Project c,2011-09-21T00:21:03Z,2011-09-21T04:21:03Z,4
Gandalf,Project c,2011-09-21T19:51:41Z,2011-09-21T22:51:41Z,3
Gandalf,Project c,2011-09-24T12:07:53Z,2011-09-24T20:07:53Z,8
Gandalf,Project b,2011-09-25T10:10:00Z,2011-09-25T14:10:00Z,4
Gandalf,Project b,2011-09-26T08:12:07Z,2011-09-26T10:12:07Z,2
Gandalf,Project c,2011-09-30T23:17:50Z,2011-10-01T07:17:50Z,8
Gandalf,Project c,2011-10-01T20:24:52Z,2011-10-02T00:24:52Z,4
Gandalf,Project b,2011-10-02T00:05:13Z,2011-10-02T04:05:13Z,4
Gandalf,Project a,2011-10-02T03:45:34Z,2011-10-02T05:45:34Z,2
Gandalf,Project c,2011-10-02T18:26:59Z,2011-10-02T22:26:59Z,4
Gandalf,Project c,2011-10-03T16:29:07Z,2011-10-03T23:29:07Z,7
Gandalf,Project b,2011-10-03T22:54:44Z,2011-10-04T00:54:44Z,2
Gandalf,Project b,2011-10-15T14:56:43Z,2011-10-15T16:56:43Z,2
Gandalf,Project c,2011-10-16T12:58:50Z,2011-10-16T14:58:50Z,2
Gandalf,Project c,2011-10-17T11:00:58Z,2011-10-17T15:00:58Z,4
Gandalf,Project b,2011-10-17T14:41:19Z,2011-10-17T18:41:19Z,4
Gandalf,Project b,2011-10-20T11:32:57Z,2011-10-20T13:32:57Z,2
Gandalf,Project b,2011-10-21T09:35:04Z,2011-10-21T11:35:04Z,2
Gandalf,Project c,2011-10-22T03:56:51Z,2011-10-22T05:56:51Z,2
Gandalf,Project b,2011-10-22T05:47:01Z,2011-10-22T08:47:01Z,3
Gandalf,Project b,2011-10-22T08:32:17Z,2011-10-22T09:32:17Z,1
Gandalf,Project c,2011-10-22T09:27:23Z,2011-10-22T11:27:23Z,2
Gandalf,Project c,2011-10-23T03:49:09Z,2011-10-23T07:49:09Z,4
Gandalf,Project b,2011-10-23T21:15:50Z,2011-10-23T22:15:50Z,1
Gandalf,Project a,2011-10-23T22:10:55Z,2011-10-24T00:10:55Z,2
Gandalf,Project c,2011-10-24T02:46:21Z,2011-10-24T04:46:21Z,2
Gandalf,Project b,2011-10-24T06:26:43Z,2011-10-24T07:26:43Z,1
Gandalf,Project c,2011-10-26T19:02:33Z,2011-10-26T21:02:33Z,2
Gandalf,Project b,2011-10-26T20:52:44Z,2011-10-26T22:52:44Z,2
Gandalf,Project b,2011-10-27T18:54:51Z,2011-10-27T20:54:51Z,2
Gandalf,Project b,2011-11-02T06:12:30Z,2011-11-02T10:12:30Z,4
Gandalf,Project c,2011-11-02T23:39:11Z,2011-11-03T03:39:11Z,4
Gandalf,Project c,2011-11-03T21:41:18Z,2011-11-04T03:41:18Z,6
Gandalf,Project c,2011-11-04T19:43:26Z,2011-11-05T01:43:26Z,6
Gandalf,Project c,2011-11-05T19:35:44Z,2011-11-06T01:35:44Z,6
Gandalf,Project b,2011-11-08T20:35:16Z,2011-11-08T21:35:16Z,1
Gandalf,Project b,2011-11-10T07:01:05Z,2011-11-10T11:01:05Z,4
Gandalf,Project c,2011-11-10T10:41:26Z,2011-11-10T14:41:26Z,4
Gandalf,Project c,2011-11-11T12:23:55Z,2011-11-11T14:23:55Z,2
Gandalf,Project a,2011-11-12T04:55:30Z,2011-11-12T06:55:30Z,2
Gandalf,Project c,2011-11-12T06:45:41Z,2011-11-12T12:45:41Z,6
Gandalf,Project c,2011-11-14T22:06:47Z,2011-11-15T02:06:47Z,4
Gandalf,Project c,2011-11-15T02:42:14Z,2011-11-15T06:42:14Z,4
Gandalf,Project c,2011-11-15T20:08:55Z,2011-11-16T00:08:55Z,4
Gandalf,Project c,2011-11-16T02:34:32Z,2011-11-16T04:34:32Z,2
Gandalf,Project a,2011-11-16T18:11:02Z,2011-11-16T21:11:02Z,3
Gandalf,Project c,2011-11-18T18:50:43Z,2011-11-18T22:50:43Z,4
Gandalf,Project c,2011-11-21T08:21:39Z,2011-11-21T18:21:39Z,10
Gandalf,Project c,2011-11-22T07:18:52Z,2011-11-22T09:18:52Z,2
Gandalf,Project b,2011-11-23T13:36:47Z,2011-11-23T14:36:47Z,1
Gandalf,Project c,2011-11-24T04:18:12Z,2011-11-24T06:18:12Z,2
Gandalf,Project a,2011-11-25T05:05:35Z,2011-11-25T07:05:35Z,2
Gandalf,Project c,2011-11-25T05:05:35Z,2011-11-25T09:05:35Z,4
Gandalf,Project c,2011-11-28T16:38:38Z,2011-11-28T17:38:38Z,1
Gandalf,Project c,2011-11-28T17:33:44Z,2011-11-28T23:33:44Z,6
Gandalf,Project a,2011-11-30T13:37:58Z,2011-11-30T15:37:58Z,2
Gandalf,Project c,2011-11-30T16:23:14Z,2011-11-30T18:23:14Z,2
Gandalf,Project b,2011-12-01T10:45:00Z,2011-12-01T11:45:00Z,1
Gandalf,Project a,2011-12-01T11:40:06Z,2011-12-01T12:40:06Z,1
Gandalf,Project b,2011-12-04T10:21:55Z,2011-12-04T12:21:55Z,2
Gandalf,Project b,2011-12-10T15:06:15Z,2011-12-10T18:06:15Z,3
Gandalf,Project c,2011-12-11T13:08:22Z,2011-12-11T15:08:22Z,2
Gandalf,Project c,2011-12-11T14:58:33Z,2011-12-11T18:58:33Z,4
Gandalf,Project a,2011-12-17T10:31:59Z,2011-12-17T12:01:59Z,2
Gandalf,Project b,2011-12-18T04:53:46Z,2011-12-18T06:53:46Z,2
Gandalf,Project a,2011-12-20T00:02:55Z,2011-12-20T03:02:55Z,3
Gandalf,Project a,2011-12-20T18:52:14Z,2011-12-20T20:22:14Z,2
Gandalf,Project c,2011-12-23T15:16:19Z,2011-12-23T19:16:19Z,4
Gandalf,Project c,2011-12-25T10:11:43Z,2011-12-25T15:11:43Z,5
Gandalf,Project b,2011-12-26T08:00:04Z,2011-12-26T08:30:04Z,1
Gandalf,Project a,2011-12-26T10:17:47Z,2011-12-26T13:17:47Z,3
Gandalf,Project c,2011-12-31T17:00:00Z,2012-01-01T01:00:00Z,8
Gandalf,Project c,2012-01-01T13:00:39Z,2012-01-01T13:01:39Z,1
Gandalf,Project b,2012-01-05T00:08:26Z,2012-01-05T02:08:26Z,2
Gandalf,Project b,2012-01-07T23:08:01Z,2012-01-08T03:08:01Z,4
Gandalf,Project b,2012-01-11T10:53:52Z,2012-01-11T14:53:52Z,4
Gandalf,Project b,2012-01-13T11:40:46Z,2012-01-13T15:40:46Z,4
Gandalf,Project b,2012-01-23T08:09:29Z,2012-01-23T12:09:29Z,4
Gandalf,Project b,2012-01-26T02:23:39Z,2012-01-26T10:23:39Z,8
Gandalf,Project b,2012-02-08T04:23:28Z,2012-02-08T06:23:28Z,2
Gandalf,Project a,2012-02-18T03:12:40Z,2012-02-18T03:42:40Z,1
Gandalf,Project b,2012-02-19T22:06:49Z,2012-02-20T06:06:49Z,8
Gandalf,Project b,2012-02-20T20:12:34Z,2012-02-21T04:12:34Z,8
Gandalf,Project b,2012-02-21T18:18:19Z,2012-02-22T02:18:19Z,8
Gandalf,Project b,2012-02-24T12:35:35Z,2012-02-24T20:35:35Z,8
Gandalf,Project b,2012-02-26T08:47:05Z,2012-02-26T16:47:05Z,8
Gandalf,Project b,2012-02-28T04:58:36Z,2012-02-28T12:58:36Z,8
Gandalf,Project c,2012-03-02T21:21:36Z,2012-03-03T05:21:36Z,8
Gandalf,Project b,2012-03-04T17:33:07Z,2012-03-05T01:33:07Z,8
Gandalf,Project c,2012-03-12T02:19:08Z,2012-03-12T10:19:08Z,8
Gandalf,Project c,2012-03-15T18:42:08Z,2012-03-16T02:42:08Z,8
Gandalf,Project c,2012-03-17T14:53:39Z,2012-03-17T22:53:39Z,8
Gandalf,Project c,2012-03-24T01:33:55Z,2012-03-24T09:33:55Z,8
Gandalf,Project c,2012-03-24T23:39:40Z,2012-03-25T07:39:40Z,8
Gandalf,Project c,2012-03-28T16:02:41Z,2012-03-29T00:02:41Z,8
Gandalf,Project c,2012-03-29T14:08:26Z,2012-03-29T22:08:26Z,8
Gandalf,Project c,2012-03-30T12:14:11Z,2012-03-30T20:14:11Z,8
Gandalf,Project c,2012-03-31T10:19:56Z,2012-03-31T18:19:56Z,8
Gandalf,Project c,2012-04-03T04:37:12Z,2012-04-03T08:37:12Z,4
Gandalf,Project a,2012-04-03T10:08:38Z,2012-04-03T12:08:38Z,2
Gandalf,Project c,2012-04-04T02:42:57Z,2012-04-04T03:42:57Z,1
Gandalf,Project c,2012-04-04T03:38:11Z,2012-04-04T04:38:11Z,1
Gandalf,Project b,2012-04-06T02:35:25Z,2012-04-06T06:35:25Z,4
Gandalf,Project c,2012-04-10T15:13:42Z,2012-04-10T18:13:42Z,3
Gandalf,Project b,2012-04-10T23:30:51Z,2012-04-11T01:30:51Z,2
Gandalf,Project c,2012-04-16T01:57:44Z,2012-04-16T03:57:44Z,2
Gandalf,Project b,2012-04-16T05:38:41Z,2012-04-16T09:38:41Z,4
Gandalf,Project b,2012-04-17T00:03:29Z,2012-04-17T08:03:29Z,8
Gandalf,Project c,2012-04-17T00:03:29Z,2012-04-17T01:03:29Z,1
Gandalf,Project b,2012-04-17T22:09:14Z,2012-04-18T06:09:14Z,8
Gandalf,Project c,2012-04-18T23:55:57Z,2012-04-19T03:55:57Z,4
Gandalf,Project c,2012-04-19T18:20:45Z,2012-04-19T19:20:45Z,1
Gandalf,Project b,2012-04-19T18:20:45Z,2012-04-20T02:20:45Z,8
Gandalf,Project b,2012-04-22T12:38:00Z,2012-04-22T16:38:00Z,4
Gandalf,Project b,2012-04-22T16:18:58Z,2012-04-22T20:18:58Z,4
Gandalf,Project b,2012-04-23T11:39:00Z,2012-04-23T15:39:00Z,4
Gandalf,Project c,2012-04-23T15:19:57Z,2012-04-23T18:19:57Z,3
Gandalf,Project c,2012-05-12T18:44:34Z,2012-05-13T02:44:34Z,8
Gandalf,Project c,2012-05-19T05:24:50Z,2012-05-19T13:24:50Z,8
Gandalf,Project c,2012-05-21T23:42:05Z,2012-05-22T07:42:05Z,8
Gandalf,Project c,2012-05-26T14:10:51Z,2012-05-26T22:10:51Z,8
Gandalf,Project c,2012-05-27T12:16:36Z,2012-05-27T20:16:36Z,8
Gandalf,Project b,2012-05-28T10:22:21Z,2012-05-28T18:22:21Z,8
Gandalf,Project c,2012-05-28T10:22:21Z,2012-05-28T12:22:21Z,2
Gandalf,Project b,2012-05-31T04:39:37Z,2012-05-31T12:39:37Z,8
Gandalf,Project b,2012-06-01T02:45:22Z,2012-06-01T10:45:22Z,8
Gandalf,Project b,2012-06-02T22:56:52Z,2012-06-03T06:56:52Z,8
Gandalf,Project c,2012-06-07T13:25:38Z,2012-06-07T15:25:38Z,2
Gandalf,Project b,2012-06-09T09:37:08Z,2012-06-09T17:37:08Z,8
Gandalf,Project b,2012-06-10T07:42:54Z,2012-06-10T15:42:54Z,8
Gandalf,Project b,2012-06-13T02:00:09Z,2012-06-13T10:00:09Z,8
Gandalf,Project b,2012-06-14T00:05:54Z,2012-06-14T08:05:54Z,8
Gandalf,Project b,2012-06-14T22:11:39Z,2012-06-15T06:11:39Z,8
Gandalf,Project c,2012-06-19T16:21:23Z,2012-06-19T20:21:23Z,4
Gandalf,Project c,2012-06-20T10:46:10Z,2012-06-20T18:46:10Z,8
Gandalf,Project b,2012-06-23T05:03:26Z,2012-06-23T13:03:26Z,8
Gandalf,Project c,2012-06-26T21:26:27Z,2012-06-27T01:26:27Z,4
Gandalf,Project b,2012-06-28T21:18:54Z,2012-06-29T01:18:54Z,4
Gandalf,Project c,2012-06-29T19:24:40Z,2012-06-29T23:24:40Z,4
Gandalf,Project b,2012-07-02T10:00:58Z,2012-07-02T18:00:58Z,8
Gandalf,Project c,2012-07-03T08:06:43Z,2012-07-03T12:06:43Z,4
Gandalf,Project b,2012-07-04T06:12:28Z,2012-07-04T14:12:28Z,8
Gandalf,Project b,2012-07-05T07:59:11Z,2012-07-05T11:59:11Z,4
Gandalf,Project c,2012-07-08T20:41:14Z,2012-07-09T00:41:14Z,4
Gandalf,Project b,2012-07-09T02:12:40Z,2012-07-09T04:12:40Z,2
Gandalf,Project b,2012-07-10T16:52:44Z,2012-07-11T00:52:44Z,8
Gandalf,Project b,2012-07-12T13:04:14Z,2012-07-12T21:04:14Z,8
Gandalf,Project c,2012-07-12T17:40:26Z,2012-07-12T19:40:26Z,2
Gandalf,Project c,2012-07-16T08:12:58Z,2012-07-16T12:12:58Z,4
Gandalf,Project b,2012-07-17T03:33:00Z,2012-07-17T11:33:00Z,8
Gandalf,Project b,2012-07-18T01:38:45Z,2012-07-18T09:38:45Z,8
Gandalf,Project a,2012-07-21T18:01:46Z,2012-07-22T02:01:46Z,8
Gandalf,Project b,2012-07-22T16:07:31Z,2012-07-23T00:07:31Z,8
Gandalf,Project b,2012-07-23T14:13:16Z,2012-07-23T22:13:16Z,8
Gandalf,Project b,2012-07-24T12:19:01Z,2012-07-24T16:17:01Z,4
Gandalf,Project b,2012-07-24T15:59:59Z,2012-07-24T19:59:59Z,4
Gandalf,Project c,2012-07-24T16:55:13Z,2012-07-24T18:55:13Z,2
Gandalf,Project c,2012-07-25T10:24:47Z,2012-07-25T18:24:47Z,8
Gandalf,Project b,2012-07-28T04:42:02Z,2012-07-28T08:42:02Z,4
Gandalf,Project b,2012-07-29T02:47:47Z,2012-07-29T06:47:47Z,4
Gandalf,Project c,2012-07-29T02:47:47Z,2012-07-29T04:47:47Z,2
Gandalf,Project c,2012-08-04T13:28:03Z,2012-08-04T21:28:03Z,8
Gandalf,Project c,2012-08-05T11:33:49Z,2012-08-05T15:33:49Z,4
Gandalf,Project c,2012-08-06T09:39:34Z,2012-08-06T17:39:34Z,8
Gandalf,Project c,2012-08-10T01:07:20Z,2012-08-10T05:07:20Z,4
Gandalf,Project b,2012-08-10T05:43:32Z,2012-08-10T07:43:32Z,2
Gandalf,Project c,2012-08-10T07:34:01Z,2012-08-10T09:34:01Z,2
Gandalf,Project c,2012-08-11T04:44:31Z,2012-08-11T06:44:31Z,2
Gandalf,Project b,2012-08-11T21:18:50Z,2012-08-12T01:18:50Z,4
Gandalf,Project c,2012-08-12T01:55:02Z,2012-08-12T05:55:02Z,4
Gandalf,Project c,2012-08-13T17:30:21Z,2012-08-13T23:30:21Z,6
Gandalf,Project c,2012-08-13T23:01:47Z,2012-08-14T01:01:47Z,2
Gandalf,Project c,2012-08-17T11:43:50Z,2012-08-17T19:43:50Z,8
Gandalf,Project c,2012-08-18T13:30:33Z,2012-08-18T17:30:33Z,4
Gandalf,Project c,2012-08-19T11:36:18Z,2012-08-19T15:36:18Z,4
Gandalf,Project b,2012-08-24T20:29:51Z,2012-08-25T04:29:51Z,8
Gandalf,Project b,2012-08-29T15:34:49Z,2012-08-29T18:34:49Z,3
Gandalf,Project b,2012-08-29T20:38:38Z,2012-08-29T21:38:38Z,1
Gandalf,Project b,2012-08-30T09:04:22Z,2012-08-30T17:04:22Z,8
Gandalf,Project c,2012-09-01T05:15:53Z,2012-09-01T13:15:53Z,8
Gandalf,Project c,2012-09-02T03:21:38Z,2012-09-02T11:21:38Z,8
Gandalf,Project c,2012-09-04T20:43:39Z,2012-09-04T22:43:39Z,2
Gandalf,Project b,2012-09-04T22:34:08Z,2012-09-05T00:34:08Z,2
Gandalf,Project c,2012-09-05T01:19:51Z,2012-09-05T05:19:51Z,4
Gandalf,Project c,2012-09-05T05:00:48Z,2012-09-05T07:00:48Z,2
Gandalf,Project b,2012-09-05T08:41:46Z,2012-09-05T10:41:46Z,2
Gandalf,Project c,2012-09-05T20:39:53Z,2012-09-05T22:39:53Z,2
Gandalf,Project c,2012-09-05T23:25:36Z,2012-09-06T03:25:36Z,4
Gandalf,Project c,2012-09-06T16:55:09Z,2012-09-06T20:55:09Z,4
Gandalf,Project c,2012-09-07T15:00:54Z,2012-09-07T17:00:54Z,2
Gandalf,Project b,2012-09-07T16:51:23Z,2012-09-07T18:51:23Z,2
Gandalf,Project c,2012-09-08T14:01:54Z,2012-09-08T22:01:54Z,8
Gandalf,Project c,2012-09-11T08:19:09Z,2012-09-11T16:19:09Z,8
Gandalf,Project c,2012-09-12T06:24:55Z,2012-09-12T08:24:55Z,2
Gandalf,Project c,2012-09-13T04:30:40Z,2012-09-13T12:30:40Z,8
Gandalf,Project c,2012-09-14T02:36:25Z,2012-09-14T10:36:25Z,8
Gandalf,Project c,2012-09-15T00:42:10Z,2012-09-15T06:42:10Z,6
Gandalf,Project a,2012-09-15T00:42:10Z,2012-09-15T02:42:10Z,2
Gandalf,Project b,2012-09-15T04:23:08Z,2012-09-15T05:23:08Z,1
Gandalf,Project c,2012-09-15T06:13:36Z,2012-09-15T07:13:36Z,1
Gandalf,Project b,2012-09-18T00:30:52Z,2012-09-18T01:30:52Z,1
Gandalf,Project b,2012-09-19T15:10:56Z,2012-09-19T19:10:56Z,4
Gandalf,Project c,2012-09-19T20:42:22Z,2012-09-19T23:42:22Z,3
Gandalf,Project c,2012-09-21T10:27:12Z,2012-09-21T13:27:12Z,3
Gandalf,Project c,2012-09-21T15:58:38Z,2012-09-21T19:58:38Z,4
Gandalf,Project c,2012-09-24T05:39:42Z,2012-09-24T13:39:42Z,8
Gandalf,Project b,2012-09-25T03:45:27Z,2012-09-25T07:45:27Z,4
Gandalf,Project b,2012-09-26T03:41:41Z,2012-09-26T05:41:41Z,2
Gandalf,Project a,2012-09-30T16:19:58Z,2012-09-30T18:19:58Z,2
Gandalf,Project c,2012-09-30T17:15:12Z,2012-10-01T01:15:12Z,8
Gandalf,Project c,2012-10-01T14:25:43Z,2012-10-01T18:25:43Z,4
Gandalf,Project b,2012-10-01T18:06:40Z,2012-10-01T22:06:40Z,4
Gandalf,Project a,2012-10-01T21:47:38Z,2012-10-01T23:47:38Z,2
Gandalf,Project c,2012-10-02T12:31:28Z,2012-10-02T16:31:28Z,4
